id_transaccion,fecha_gasto,concepto,proveedor,monto_usd,metodo_pago,estado_pago,concepto_clean,proveedor_clean,monto_usd_clean,fecha_gasto_clean,metodo_pago_clean,estado_pago_clean,z_score_robusto,monto_usd_final,anio_mes,cluster_gasto,categoria_gasto_ml,anomalia_iforest,es_anomalia_ml
TXN-2026-0386,2026-06-21,Insumos Peluquería Canina HeisGroomer,Distribuidora Estética Mascotas SAS,982.66,PayPal,pagado,Insumos Peluquería Canina Heisgroomer,Distribuidora Estética Mascotas Sas,982.66,2026-06-21,Paypal,APROBADO,0.7443678535410639,982.66,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0294,2026-02-12,Honorarios Consultoría Quant,Beeks Financial Cloud / MQ Hosting,154.9,PayPal,Aprobado,Honorarios Consultoría Quant,Beeks Financial Cloud / Mq Hosting,154.9,2026-02-12,Paypal,APROBADO,-1.1113618529527798,154.9,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0414,2026-07-30,Publicidad Meta Ads (Instagram/FB),OpenAI LLC,176.61,Pse / Débito,CANCELADO,Publicidad Meta Ads (Instagram/Fb),Openai Llc,176.61,2026-07-30,Pse / Débito,CANCELADO,-1.0626908711126553,176.61,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0344,2026-03-21,Publicidad Meta Ads (Instagram/FB),PetShop Supply Co.,1167.41,PayPal,PAGADO,Publicidad Meta Ads (Instagram/Fb),Petshop Supply Co.,1167.41,2026-03-21,Paypal,APROBADO,1.1585532010750565,1167.41,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0258,2026-03-21,Herramientas de Hardware IoT (Raspberry/ESP32),Milesight IoT Co.,42774.0,Efectivo,Aprobado,Herramientas De Hardware Iot (Raspberry/Espe2),Milesight Iot Co.,42774.0,2026-03-21,Efectivo,APROBADO,94.43508872937998,1827.475,2026-03,2,Perfil_3,-1,ALERTA
TXN-2026-0309,2026.02.14,Alimento Medicado Mascotas,Meta Platforms Ireland Ltd,66689.0,Tarjeta de Crédito Corporativa,Pendiente,Alimento Medicado Mascotas,Meta Platforms Ireland Ltd,66689.0,2026-02-14,Tarjeta De Crédito Corporativa,PENDIENTE,148.04939230867868,1827.475,2026-02,2,Perfil_3,-1,ALERTA
TXN-2026-0150,2026-05-13,Licencias MetaTrader 5 / VPS Trading,Microsoft Ireland Operations,338.26,Transferencia Bancaria,Pagado,Licencias Metatrader S / Vps Trading,Microsoft Ireland Operations,338.26,2026-05-13,Transferencia Bancaria,APROBADO,-0.7002927037033461,338.26,2026-05,0,Perfil_1,1,NORMAL
TXN-2026-0131,2026-08-09,Alimento Medicado Mascotas,Transportes del Darién S.A.,773.57,,Aprobado,Alimento Medicado Mascotas,Transportes Del Darién S.A.,773.57,2026-08-09,No Registrado,APROBADO,0.27561540798824957,773.57,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0152,2026-03-23,Suscripción Canva Pro / Marketing,PetShop Supply Co.,952.79,PayPal,PAGADO,Suscripción Canva Pro / Marketing,Petshop Supply Co.,952.79,2026-03-23,Paypal,APROBADO,0.6774032184620904,952.79,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0360,2026-05-29,Servicios Nube Azure,Meta Platforms Ireland Ltd,608.07,Efectivo,PAGADO,Servicios Nube Azure,Meta Platforms Ireland Ltd,608.07,2026-05-29,Efectivo,APROBADO,-0.0954139561085069,608.07,2026-05,0,Perfil_1,1,NORMAL
TXN-2026-0100,2026-08-01,Licencias MetaTrader 5 / VPS Trading,Amazon Web Services LLC,827.67,Tarjeta de Crédito Corporativa,CANCELADO,Licencias Metatrader S / Vps Trading,Amazon Web Services Llc,827.67,2026-08-01,Tarjeta De Crédito Corporativa,CANCELADO,0.3969005354664036,827.67,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0373,2026-01-23,Suscripción Canva Pro / Marketing,Transportes del Darién S.A.,19174.0,Pse / Débito,CANCELADO,Suscripción Canva Pro / Marketing,Transportes Del Darién S.A.,19174.0,2026-01-23,Pse / Débito,CANCELADO,41.52697396996336,1827.475,2026-01,1,Perfil_2,-1,ALERTA
TXN-2026-0088,2026-02-18,Mantenimiento Servidor Local / Ngrok,PetShop Supply Co.,1038.87,Efectivo,Error Banco,Mantenimiento Servidor Local / Ngrok,Petshop Supply Co.,1038.87,2026-02-18,Efectivo,ERROR BANCO,0.8703833251777929,1038.87,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0331,2026-05-22,Honorarios Consultoría Quant,ETB / Tigo Telecomunicaciones,348.6,Tarjeta de Crédito Corporativa,pagado,Honorarios Consultoría Quant,Etb / Tigo Telecomunicaciones,348.6,2026-05-22,Tarjeta De Crédito Corporativa,APROBADO,-0.6771117754570593,348.6,2026-05,0,Perfil_1,1,NORMAL
TXN-2026-0215,2026-02-27,Herramientas de Hardware IoT (Raspberry/ESP32),Amazon Web Services LLC,563.66,Efectivo,Error Banco,Herramientas De Hardware Iot (Raspberry/Espe2),Amazon Web Services Llc,563.66,2026-02-27,Efectivo,ERROR BANCO,-0.19497537036552798,563.66,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0122,2026-03-15,Insumos Peluquería Canina HeisGroomer,Microsoft Ireland Operations,267.1,Transferencia Bancaria,Aprobado,Insumos Peluquería Canina Heisgroomer,Microsoft Ireland Operations,267.1,2026-03-15,Transferencia Bancaria,APROBADO,-0.8598241209186039,267.1,2026-03,0,Perfil_1,1,NORMAL
TXN-2026-0021,2026-04-14,Herramientas de Hardware IoT (Raspberry/ESP32),Microsoft Ireland Operations,240.4,Efectivo,PAGADO,Herramientas De Hardware Iot (Raspberry/Espe2),Microsoft Ireland Operations,240.4,2026-04-14,Efectivo,APROBADO,-0.9196820304133678,240.4,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0189,2026-05-30,Honorarios Consultoría Quant,PetShop Supply Co.,722.34,Pse / Débito,CANCELADO,Honorarios Consultoría Quant,Petshop Supply Co.,722.34,2026-05-30,Pse / Débito,CANCELADO,0.160764445313465,722.34,2026-05,1,Perfil_2,1,NORMAL
TXN-2026-0072,12/08/2026,Licencias MetaTrader 5 / VPS Trading,Meta Platforms Ireland Ltd,418.74,PayPal,PAGADO,Licencias Metatrader S / Vps Trading,Meta Platforms Ireland Ltd,418.74,2026-12-08,Paypal,APROBADO,-0.5198670648966575,418.74,2026-12,0,Perfil_1,1,NORMAL
TXN-2026-0107,2026-06-06,Servicios Nube Azure,MercadoLibre Colombia,1092.62,Efectivo,Pagado,Servicios Nube Azure,Mercadolibre Colombia,1092.62,2026-06-06,Efectivo,APROBADO,0.9908837984116338,1092.62,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0271,2026-03-02,Honorarios Consultoría Quant,Transportes del Darién S.A.,1035.34,Efectivo,Pendiente,Honorarios Consultoría Quant,Transportes Del Darién S.A.,1035.34,2026-03-02,Efectivo,PENDIENTE,0.8624695266565752,1035.34,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0349,2026-03-31,Suscripción Canva Pro / Marketing,Beeks Financial Cloud / MQ Hosting,831.29,,Error Banco,Suscripción Canva Pro / Marketing,Beeks Financial Cloud / Mq Hosting,831.29,2026-03-31,No Registrado,ERROR BANCO,0.40501610222187345,831.29,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0436,2026-04-27,Servicios Nube Azure,Milesight IoT Co.,$171.67,Pse / Débito,pagado,Servicios Nube Azure,Milesight Iot Co.,171.67,2026-04-27,Pse / Débito,APROBADO,-1.0737657053038214,171.67,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0103,2026-01-24,Insumos Peluquería Canina HeisGroomer,PetShop Supply Co.,252.94,PayPal,Aprobado,Insumos Peluquería Canina Heisgroomer,Petshop Supply Co.,252.94,2026-01-24,Paypal,APROBADO,-0.891568989774254,252.94,2026-01,0,Perfil_1,1,NORMAL
